NAME,median_income,population,cbsa,metro_title,norm_title,bls_title,unemployment_rate,recent_unemployment_change,unemployment_2020,unemployment_2021,unemployment_2022,unemployment_2023,primary_state,region,msa,emp,qp1,ap,est,small_est_share,mid_est_share,large_est_share,avg_emp_per_est,annual_payroll_per_employee,annual_payroll_per_est,emp_share_11,emp_share_21,emp_share_22,emp_share_23,emp_share_31,emp_share_42,emp_share_44,emp_share_48,emp_share_51,emp_share_52,emp_share_53,emp_share_54,emp_share_55,emp_share_56,emp_share_61,emp_share_62,emp_share_71,emp_share_72,emp_share_81,emp_share_99,sector_est_11,sector_est_21,sector_est_22,sector_est_23,sector_est_31,sector_est_42,sector_est_44,sector_est_48,sector_est_51,sector_est_52,sector_est_53,sector_est_54,sector_est_55,sector_est_56,sector_est_61,sector_est_62,sector_est_71,sector_est_72,sector_est_81,sector_est_99,est_share_11,est_share_21,est_share_22,est_share_23,est_share_31,est_share_42,est_share_44,est_share_48,est_share_51,est_share_52,est_share_53,est_share_54,est_share_55,est_share_56,est_share_61,est_share_62,est_share_71,est_share_72,est_share_81,est_share_99,industry_entropy,cost_of_living_index,housing_cost_index,lat,lon,real_median_income,establishments_per_10k,employment_per_100,payroll_per_capita,sector_est_per_10k_11,sector_est_per_10k_21,sector_est_per_10k_22,sector_est_per_10k_23,sector_est_per_10k_31,sector_est_per_10k_42,sector_est_per_10k_44,sector_est_per_10k_48,sector_est_per_10k_51,sector_est_per_10k_52,sector_est_per_10k_53,sector_est_per_10k_54,sector_est_per_10k_55,sector_est_per_10k_56,sector_est_per_10k_61,sector_est_per_10k_62,sector_est_per_10k_71,sector_est_per_10k_72,sector_est_per_10k_81,sector_est_per_10k_99,unemployment_trend_slope,state_business_climate_rank,state_business_climate_norm,saturation_72,saturation_44,saturation_62,saturation_54,saturation_81,saturation_51,saturation_61,saturation_23,saturation_52,median_income_norm,real_median_income_norm,inverse_unemployment_norm,annual_payroll_per_employee_norm,establishments_per_10k_norm,industry_entropy_norm,affordability_norm,opportunity_score,high_opportunity
"Waco, TX Metro Area",67792,305814,47380,"Waco, TX","WACO, TX","Waco, TX",3.8,0.0,6.2,5.0,3.7,3.8,TX,South,47380,115925,1391094,5872504,6481,0.9395155068662243,0.05261533713933035,0.007869155994445301,17.886900169726893,50.65778736251887,906.1107853726277,0.0002674142764718568,0.0015268492559844728,0.007918913090360146,0.06712960966141902,0.11199482423981022,0.03834375673927108,0.12703040759111495,0.05095535906836317,0.008695277118826828,0.05331895622169506,0.016717705412982533,0.026810437783049385,0.011007116670260945,0.05764071598015959,0.08954065128315722,0.15949105024800517,0.015579038171231399,0.11404787578175545,0.041777010998490405,0.00020703040759111494,5,14,35,652,285,289,995,182,94,427,325,485,28,324,85,742,102,681,727,4,0.0007714858818083629,0.002160160469063416,0.00540040117265854,0.10060175898781053,0.04397469526307669,0.04459188396852338,0.15352569047986422,0.02808208609782441,0.014503934577997223,0.0658848943064342,0.05014658231754359,0.0748341305354112,0.004320320938126832,0.04999228514118192,0.01311525999074217,0.11448850486036105,0.015738311988890603,0.10507637710229903,0.11217404721493597,0.0006171887054466903,2.557108406914303,92.55,83.531,31.5921,-97.286018,73249.05456509994,211.92620350932265,37.9070284552048,19.20286187028717,0.16349807399268837,0.45779460717952747,1.1444865179488186,21.32014884864656,9.319390217583237,9.450188676777387,32.53611672454498,5.951329893333857,3.0737637910625413,13.962735518975586,10.627374809524746,15.85931317729077,0.9155892143590549,10.594675194726207,2.7794672578757025,24.263114180514954,3.3353607094508426,22.268437677804158,23.77261995853689,0.1307984591941507,-0.6000000000000002,11.0,0.7916666666666666,1.0037479420901458,1.0258404028609258,0.8667649046514956,0.7939249530574432,1.003587192102392,0.8594863222790488,1.0256128163943226,0.9678411309987844,1.0862960947476796,0.14509931790542327,0.1663672463468736,0.8742514970059879,0.1224241729021832,0.22808881609927284,0.591252856117686,0.7203585707146426,0.42974284482725156,0
"Olympia-Lacey-Tumwater, WA Metro Area",98264,302912,36500,"Olympia-Lacey-Tumwater, WA","OLYMPIA-LACEY-TUMWATER, WA","Olympia-Lacey-Tumwater, WA",4.6,0.5,8.3,5.1,4.2,4.1,WA,West,36500,86664,1115517,4632742,6656,0.9613882211538461,0.03440504807692308,0.00390625,13.020432692307692,53.45636019569833,696.0249399038462,0.0055617095910643405,0.0006577125450013847,0.001696206037108834,0.0678713191175113,0.03821656050955414,0.03361257269454445,0.1565586633434875,0.03361257269454445,0.014019662143450568,0.03586264192744392,0.01689282747161451,0.052236222653004705,0.005527093141327426,0.0390473553032401,0.020366011261884982,0.27509692605926334,0.022823779193205943,0.12382304070894488,0.05649404597064525,2.307763315794332e-05,58,4,13,873,154,195,767,162,110,337,409,704,31,355,93,980,100,611,694,6,0.008713942307692308,0.0006009615384615385,0.001953125,0.13115985576923078,0.023137019230769232,0.029296875,0.115234375,0.024338942307692308,0.016526442307692308,0.050631009615384616,0.061448317307692304,0.10576923076923077,0.004657451923076923,0.053335336538461536,0.01397235576923077,0.14723557692307693,0.015024038461538462,0.091796875,0.10426682692307693,0.0009014423076923077,2.5296927248870245,103.67,116.675,46.935822,-122.830152,94785.37667599112,219.73378406930064,28.61028945700401,15.294019385167969,1.914747517430805,0.13205155292626242,0.4291675470103528,28.82025142615677,5.083984787661103,6.437513205155293,25.32088527361082,5.348087893513628,3.631417705472216,11.125343334037609,13.50227128671033,23.241073315022188,1.0233995351785337,11.71957532220579,3.070198605535601,32.35263046693429,3.3012888231565602,20.170874709486583,22.91094443270653,0.1980773293893936,-0.8400000000000005,33.0,0.3333333333333333,0.9092004689662533,0.798349334980125,1.1557512548993913,1.1634594660161484,0.9672106158991914,1.0154175989093859,1.1328915747400774,1.3083128515648998,0.8655479436724921,0.4136366039797663,0.4026080348826463,0.8263473053892215,0.1413915212719616,0.2465883282562442,0.4955843946524886,0.37303223388305834,0.43575932981391585,0
"Merced, CA Metro Area",64980,296774,32900,"Merced, CA","MERCED, CA","Merced, CA",9.8,0.8000000000000007,12.5,10.3,7.9,9.0,CA,West,32900,49545,585145,2451571,3592,0.9535077951002228,0.04064587973273942,0.005289532293986637,13.79315144766147,49.48170350186699,682.5086302895323,0.027247956403269755,0.0009082652134423251,0.006822080936522353,0.06743364618024018,0.18734483802603694,0.0384498940357251,0.18080532848925218,0.05427389242103139,0.007124836007669795,0.021394691694419214,0.01497628418609345,0.019033202139469168,0.0067211625794732065,0.02674336461802402,0.006014734080129176,0.15361792310021194,0.0128166313452417,0.13410031284690685,0.03413058835402159,4.036734281965889e-05,53,4,9,415,116,115,550,337,52,148,173,177,9,164,21,514,44,400,288,3,0.01475501113585746,0.0011135857461024498,0.0025055679287305124,0.11553452115812918,0.03229398663697105,0.032015590200445435,0.15311804008908686,0.0938195991091314,0.014476614699331848,0.04120267260579064,0.048162583518930956,0.04927616926503341,0.0025055679287305124,0.045657015590200446,0.005846325167037862,0.14309576837416482,0.012249443207126948,0.111358574610245,0.0801781737193764,0.0008351893095768374,2.522475728221909,98.275,78.63,37.194806,-120.722802,66120.58000508776,121.03486154447491,16.694521757296798,8.260733757000276,1.7858707299156935,0.13478269659741082,0.30326106734417435,13.983704771981373,3.908698201324914,3.8750025271755613,18.532620782143987,11.355442188331862,1.7521750557663407,4.9869597741042,5.829351627838018,5.964134324435428,0.30326106734417435,5.526090560493843,0.7076091571364068,17.31957651276729,1.482609662571519,13.478269659741082,9.70435415501358,0.10108702244805813,-0.6700000000000003,49.0,0.0,0.6075318632427386,0.5843202288145599,0.6187169945706621,0.2985674732961274,0.4096799408135857,0.4899434689967228,0.2611050799395809,0.6347987876701298,0.38798378153843444,0.12031831080247457,0.08817207251713062,0.5149700598802394,0.11445325571446975,0.0127281838617643,0.47040030597418886,0.541541729135432,0.2688284648514372,0
"Longview, TX Metro Area",65711,295490,30980,"Longview, TX","LONGVIEW, TX","Longview, TX",4.7,0.2999999999999998,8.0,6.3,4.3,4.4,TX,South,30980,104447,1381361,5532197,6852,0.9449795680093404,0.047723292469352016,0.0072971395213076475,15.243286631640396,52.966547627026145,807.384267367192,0.0011680565262764846,0.055214606451118746,0.007372160042892567,0.06820684174748916,0.14964527463689717,0.0501402625254914,0.13876894501517517,0.044692523480808447,0.009373174911677693,0.039474566047852024,0.017434679789749826,0.0422606680900361,0.007353011575248691,0.03781822359665668,0.022930290003542467,0.14001359541202715,0.0057732629946288545,0.10900265206276867,0.05331890815437495,3.82969352877536e-05,19,235,55,547,296,399,993,246,107,465,293,654,30,329,55,706,79,610,727,7,0.002772913018096906,0.034296555750145945,0.008026853473438412,0.07983070636310566,0.04319906596614127,0.05823117338003503,0.14492119089316988,0.03590192644483362,0.015615878575598366,0.06786339754816112,0.04276123759486281,0.09544658493870403,0.0043782837127845885,0.04801517805020432,0.008026853473438412,0.10303561004086398,0.011529480443666083,0.0890251021599533,0.1061004086398132,0.0010215995329830706,2.6340408101863746,89.485,66.749,32.431646,-94.684833,73432.41884114656,231.88601983146637,35.34705066161292,18.722112423432264,0.6429997631053503,7.952891806829335,1.8613151037260143,18.511624758875087,10.017259467325458,13.502995025212359,33.605198145453315,8.325154827574538,3.6211039290669738,15.736573149683576,9.915733188940404,22.132728687942063,1.0152627838505532,11.134048529561067,1.8613151037260143,23.892517513283025,2.673525330806457,20.64367660496125,24.603201461978408,0.2368946495651291,-0.85,11.0,0.7916666666666666,0.9305119743563258,1.0595477725756524,0.8535258710077679,1.1079751933878694,1.038651100090023,1.0125336591033653,0.686818173634013,0.8403464708639744,1.2243000616878155,0.12676031513826955,0.168378644622749,0.8203592814371258,0.13807181291356008,0.2753821948695399,0.8597125154665209,0.8160919540229884,0.47875069133285436,1
"College Station-Bryan, TX Metro Area",61983,288771,17780,"College Station-Bryan, TX","COLLEGE STATION-BRYAN, TX","College Station-Bryan, TX",3.4,0.0,5.7,4.4,3.4,3.4,TX,South,17780,86839,1021053,4229104,5631,0.942816551234239,0.052033386609838396,0.005150062155922571,15.421594743384833,48.70051474567879,751.0396022020956,0.0018540056886882622,0.009661557595089763,0.0046522875666463225,0.06410714080079227,0.08902681974688792,0.03566369948986055,0.15597830467877336,0.04749018298230058,0.01915038174092286,0.026036688584622117,0.02315779776367761,0.0554474372113912,0.009408215202846647,0.0522461106185009,0.010951300682872903,0.13983348495491657,0.019035226108085078,0.18468660394523198,0.05153214569490667,8.060894298644618e-05,16,69,19,579,146,192,786,137,89,309,410,558,33,299,74,556,101,712,537,9,0.0028414136032676256,0.012253596164091636,0.0033741786538803056,0.1028236547682472,0.025927899129817085,0.034096963239211506,0.1395844432605221,0.024329603977979043,0.015805363168176167,0.05487480021310602,0.0728112235837329,0.09909429941395845,0.005860415556739478,0.05309891671106375,0.013141537915112769,0.09873912271355,0.017936423370626887,0.12644290534540933,0.09536494405966968,0.0015982951518380393,2.5830691082634236,90.951,75.088,30.754392,-96.488537,68149.88290398127,194.9988052816938,30.071925504984918,14.64518251486472,0.5540722579483397,2.389436612402215,0.6579608063136533,20.05048983450554,5.0559093537786,6.648867095380076,27.218799671712183,4.744243708682658,3.0820269348376392,10.700520481627311,14.198101609926203,19.323269995948348,1.1427740320184505,10.354225320409597,2.5625841930110713,19.254010963704804,3.497581128298894,24.656215478701114,18.59605015739115,0.3116656450959411,-0.5600000000000006,11.0,0.7916666666666666,1.1113768242100517,0.8581892134520105,0.6878218868753743,0.9673323209492428,0.7850526275270523,0.8617968638614476,0.9455837927194575,0.910204187422424,0.8324968696257401,0.09390697428485821,0.11043233193115991,0.8982035928143712,0.10915874305948131,0.187980538395021,0.6818440861354776,0.7703023488255872,0.4311265415667199,0
"Utica-Rome, NY Metro Area",71584,287932,46540,"Utica-Rome, NY","UTICA-ROME, NY","Utica-Rome, NY",3.8,0.19999999999999973,7.7,5.2,3.6,3.6,NY,Northeast,46540,97443,1250504,5089586,5837,0.9504882645194449,0.042316258351893093,0.007195477128661984,16.69402090114785,52.23141734142011,871.9523727942436,0.00035918434366758004,0.0007081062775160863,0.003827878862514496,0.02903235737815954,0.12254343564955923,0.03169032152129963,0.13952772390012622,0.05056289317857619,0.00870252352657451,0.05955276418008477,0.0061061338423488605,0.04318422051866219,0.004423098632020771,0.03499481748304137,0.036287881120244656,0.2152848331845284,0.013710579518282483,0.14104656055334913,0.05842389909998666,3.078722945722114e-05,20,12,13,593,263,211,914,156,106,294,184,465,20,278,55,709,138,741,659,6,0.0034264176803152305,0.002055850608189138,0.0022271714922048997,0.10159328422134659,0.04505739249614528,0.03614870652732568,0.15658728799040603,0.026726057906458798,0.018160013705670722,0.050368339900633885,0.03152304265890012,0.07966421106732911,0.0034264176803152305,0.047627205756381706,0.009422648620866884,0.12146650676717492,0.02364228199417509,0.12694877505567928,0.11290046256638685,0.001027925304094569,2.5271065579185774,92.678,66.063,43.33228,-75.173189,77239.47430889748,202.7214759040329,33.84236555853465,17.676347193087256,0.6946084492171762,0.4167650695303058,0.45149549199116457,20.595140519289277,9.134101107205868,7.32811913924121,31.743606129224954,5.417945903893975,3.6814247808510343,10.210744203492492,6.3903977327980215,16.149646444299346,0.6946084492171762,9.65505744411875,1.910173235347235,24.623869524748898,4.792798299598516,25.735243043496382,22.88734840170596,0.2083825347651529,-0.9400000000000004,48.0,0.020833333333333332,1.160013900294708,1.0008531127286238,0.879652371166349,0.808459178014351,0.9662144836033855,1.0294005853152521,0.7048466378419714,0.9349289366961054,0.7943924410547875,0.17851666461039534,0.21013980426133344,0.8742514970059879,0.1330894618884402,0.20627886243596444,0.48655982926989977,0.7163605697151424,0.4229105304771909,0
"Norwich-New London-Willimantic, CT Metro Area",89431,282602,35980,"Norwich-New London-Willimantic, CT","NORWICH-NEW LONDON-WILLIMANTIC, CT","Norwich-New London-Willimantic, CT",3.1,-0.10000000000000009,9.8,7.2,4.3,3.2,CT,Northeast,35980,100654,1687195,6162136,5883,0.9505354411014788,0.04555498895121537,0.003909569947305796,17.109297977222507,61.22097482464681,1047.4479007309196,0.00028811572317046516,0.0010531126433127346,0.010223140660083056,0.03423609593260079,0.1577185208734874,0.02940767381326127,0.1476245355375842,0.033202853339161884,0.011753134500367596,0.01970115444989767,0.006716076857352912,0.07146263437121227,0.002434081109543585,0.025443598863433146,0.024102370496949948,0.16417628708248058,0.02001907524787887,0.20473105887495777,0.03568660957339003,1.9870049873825184e-05,11,9,11,525,169,172,974,115,93,254,205,501,17,316,80,840,136,781,670,4,0.0018697943226245112,0.0015298317185109638,0.0018697943226245112,0.08924018357980622,0.028726840047594765,0.029236783953765087,0.16556178820329764,0.019547849736528983,0.01580826109127996,0.04317525072242053,0.03484616692163862,0.08516063233044364,0.002889682134965154,0.05371409144994051,0.0135985041645419,0.14278429372768994,0.02311745707972123,0.1327553969063403,0.11388747237803841,0.000679925208227095,2.4748079573017145,100.445,93.662,41.484769,-72.101666,89034.79516153119,208.17262439756266,35.61687461518319,21.80499784148732,0.38923999122440744,0.3184690837290607,0.38923999122440744,18.57736321752854,5.9801416833568055,6.086298044599826,34.4654319502339,4.069327180982442,3.2908471985336267,8.987905251909046,7.254018018273048,17.728112327584377,0.6015527137104479,11.181803384264796,2.8308362998138725,29.72378114804566,4.8124217096835835,27.63603937693293,23.708254010941186,0.14154181499069363,-1.74,46.0,0.0625,1.2456921340183578,1.0866703268841995,1.061839388834831,0.8874779500305502,1.0008699131181131,0.9201872193543671,1.044567796931834,0.8433307081985704,0.6992559847489888,0.3357949838729577,0.3395275374550827,0.9161676646706587,0.194016255164281,0.21919497480276326,0.3040611172984165,0.47376311844077973,0.42308258123179954,0
"San Luis Obispo-Paso Robles, CA Metro Area",100724,281843,42020,"San Luis Obispo-Paso Robles, CA","SAN LUIS OBISPO-PASO ROBLES, CA","San Luis Obispo-Paso Robles, CA",4.1,0.49999999999999956,8.1,5.5,3.2,3.6,CA,West,42020,98720,1364878,5699221,8962,0.9674179870564606,0.02990403927694711,0.0026779736665922785,11.015398348582906,57.731168962722855,635.931823253738,0.004365883306320908,0.0008306320907617504,0.020664505672609402,0.07712722852512155,0.07999392220421393,0.028038897893030795,0.14321312803889788,0.019874392220421394,0.02464546191247974,0.019651539708265803,0.020603727714748783,0.057111021069692056,0.004325364667747164,0.052957860615883305,0.03250607779578606,0.17016815235008104,0.016551863857374394,0.18518030794165316,0.04211912479740681,7.090761750405187e-05,45,6,20,1102,469,287,1077,135,154,379,522,1036,30,467,131,1221,155,1086,632,8,0.005021200624860522,0.0006694934166480696,0.0022316447221602323,0.12296362419102878,0.05233206873465744,0.03202410176299933,0.1201740682883285,0.015063601874581566,0.017183664360633788,0.0422896674849364,0.05824592724838206,0.11559919660790002,0.003347467083240348,0.05210890426244142,0.01461727293014952,0.13624191028788216,0.0172952465967418,0.1211783084133006,0.07051997322026334,0.0008926578888640928,2.529417390144451,108.596,144.362,35.388189,-120.448897,92751.11422151829,317.9784489946531,35.02659281940655,20.221261482456544,1.5966335867841317,0.2128844782378842,0.709614927459614,39.09978250302474,16.640470048927952,10.18297420904546,38.212763843700216,4.789900760352395,5.464034941439028,13.447202875359686,18.520949606695925,36.75805324240801,1.064422391189421,16.569508556181987,4.647977774860472,43.32199132140944,5.499515687812009,38.53209056105704,22.423831707723803,0.2838459709838456,-0.9900000000000002,49.0,0.0,1.7368307181981857,1.2048210113002988,1.5476159159803873,1.8401260741070187,0.9466466186302575,1.5278543231840984,1.7150860700752482,1.7749584202333675,1.0461878296649656,0.4353155788991311,0.38029337206051356,0.8562874251497006,0.17036406975704782,0.47937214126748745,0.49462359961614005,0.21917166416791586,0.4599019660579614,0
"Duluth, MN-WI Metro Area",69309,281815,20260,"Duluth, MN-WI","DULUTH, MN-WI","Duluth, MN-WI",3.5,0.10000000000000009,7.7,4.2,3.3,3.4,MN,Midwest,20260,106305,1436029,5885293,7066,0.950183979620719,0.04429663175771299,0.005519388621568072,15.04457967732805,55.3623347914021,832.9030568921596,0.0013734067071163162,0.031964630073844126,0.010808522647100324,0.05783359202295282,0.07672263769342928,0.03269836790367339,0.14584450402144772,0.03707257419688632,0.014279666995908,0.029434175250458588,0.012351253468792626,0.040412022012134896,0.023413762287756927,0.028540520201307557,0.02274587272470721,0.2490569587507643,0.019547528338271954,0.11836696298386717,0.04742956587178402,0.00010347584779643479,37,18,25,771,264,249,1022,227,109,398,285,486,43,269,73,1042,179,755,808,6,0.0052363430512312485,0.002547410133031418,0.003538069629210303,0.10911406736484575,0.0373620152844608,0.03523917350693462,0.14463628644211718,0.03212567223322955,0.01542598358335692,0.05632606849702802,0.04033399377299745,0.06878007359184829,0.006085479762241721,0.03806962921030286,0.010331163317294084,0.1474667421454854,0.025332578545145767,0.10684970280215114,0.11435041041607699,0.0008491367110104727,2.546243698564802,88.768,71.147,47.329703,-92.37627,78078.81218457101,250.73186310168018,37.721554920781365,20.883533523765593,1.3129180490747474,0.6387168887390665,0.88710678991537,27.35837340099001,9.367847701506307,8.835583627557085,36.26492557174033,8.05492965243156,3.8677856040310132,14.122740095452691,10.113017405035219,17.245355995954792,1.5258236786544364,9.545269059489382,2.5903518265528804,36.97461100367262,6.351684615794049,26.790625055444174,28.67129145006476,0.2129056295796888,-0.92,35.0,0.2916666666666667,1.2075851550876493,1.1434070689256743,1.3208648709596211,0.8633109326040947,1.2103899751271145,1.0815108284632746,0.9558299435819023,1.2419500090114115,1.0987443966103498,0.15846801910569822,0.2193468471619771,0.8922155688622754,0.15430927839161085,0.32003609296350716,0.55333988605075,0.8384870064967515,0.47128131482350466,0
"Bremerton-Silverdale-Port Orchard, WA Metro Area",109052,281420,14740,"Bremerton-Silverdale-Port Orchard, WA","BREMERTON-SILVERDALE-PORT ORCHARD, WA","Bremerton-Silverdale-Port Orchard, WA",4.5,0.40000000000000036,7.8,4.9,4.0,4.1,WA,West,14740,63168,799914,3337905,6272,0.96875,0.028698979591836735,0.0023915816326530613,10.071428571428571,52.84170782674772,532.1914859693877,0.0015515658148886988,0.0,0.0024698394604350717,0.07666001709888857,0.03554352300433805,0.020518666286691366,0.17983914378898705,0.019600392641144992,0.012555017257211615,0.027864855451062348,0.017336373135746177,0.08463949843260188,0.011098445267724265,0.057518761280516764,0.011969222000569962,0.203381780184288,0.025854152813400463,0.15444412779835978,0.05713878597891137,1.5832304233558153e-05,31,0,8,903,158,141,695,110,125,300,438,805,21,370,96,733,121,594,618,3,0.0049441786283891545,0.0,0.0012759170653907496,0.14401913875598085,0.025199362041467305,0.022488038277511963,0.11084529505582137,0.017543859649122806,0.019936204146730464,0.04784688995215311,0.06985645933014355,0.1283891547049442,0.0033492822966507177,0.05901116427432217,0.015311004784688996,0.11690590111642743,0.01929824561403509,0.09473684210526316,0.09856459330143541,0.0004784688995215311,2.5121143777838366,105.607,129.641,47.639687,-122.649636,103262.0943687445,222.86973207305806,22.446165873072278,11.860937388956009,1.1015563925804845,0.0,0.2842726174401251,32.087271693554115,5.61438419444247,5.010304882382204,24.696183640110867,3.90874848980172,4.4417596475019545,10.66022315400469,15.563925804846848,28.604932129912587,0.7462156207803283,13.147608556605785,3.411271409281501,26.04647857295146,4.299623338781892,21.107241844929288,21.960059697249662,0.1066022315400469,-0.7400000000000003,33.0,0.3333333333333333,0.9514071382818233,0.7786529409450611,0.9304730361002795,1.431976854519229,0.9270679751917464,1.2420055421888019,1.258746138363429,1.4566212246930978,0.8293617511838179,0.5087068403334685,0.49559264300746997,0.8323353293413173,0.1372257102307136,0.25401873614937825,0.43424382976010684,0.31253123438280855,0.44544159147944157,0
"Tuscaloosa, AL Metro Area",62280,281081,46220,"Tuscaloosa, AL","TUSCALOOSA, AL","Tuscaloosa, AL",3.3,0.6999999999999997,7.4,3.7,2.7,2.6,AL,South,46220,89956,1296600,5161673,4705,0.9424017003188098,0.04952178533475027,0.008076514346439958,19.119234856535602,57.37997465427542,1097.061211477152,0.003457245764596025,0.01381786651251723,0.004613366534750322,0.06002934768108853,0.24742096135888655,0.027791364667170616,0.12147049668726934,0.051525190092934325,0.014562675085597403,0.022966783760949797,0.020754591133443016,0.025701454044199386,0.0048801636355551604,0.05529369914180266,0.010049357463648895,0.1492840944461737,0.008737605051358443,0.11832451420694562,0.03918582418071057,0.00013339855040241897,51,29,17,463,173,175,807,160,68,262,238,353,19,225,41,524,71,541,481,7,0.010839532412327312,0.0061636556854410204,0.0036131774707757703,0.09840595111583422,0.03676939426142402,0.03719447396386823,0.17151965993623805,0.03400637619553666,0.014452709883103081,0.05568544102019129,0.05058448459086079,0.07502656748140277,0.004038257173219979,0.04782146652497343,0.00871413390010627,0.11137088204038258,0.015090329436769395,0.11498405951115834,0.10223166843783209,0.001487778958554729,2.565722385255725,87.722,58.246,33.097877,-87.799147,70997.01329199062,167.3894713623475,32.00358615488062,18.3636496241297,1.8144236003145002,1.0317310668455002,0.6048078667715,16.4721201361885,6.1548094677335,6.2259633344125,28.710585204976503,5.69230933432,2.419231467086,9.321156534949,8.467310134801,12.558657468843501,0.6759617334505,8.0048100013875,1.4586542669195002,18.642313069898,2.5259622671045,19.2471209366695,17.1125049362995,0.2490385333765,-0.9300000000000002,23.0,0.5416666666666666,0.8675623459026246,0.9052241403728222,0.6659698582092947,0.6286925183931172,0.722423140941682,0.6764658892896649,0.5382378607274121,0.7477619174112182,0.7251828217104123,0.09652431393975712,0.14166367795506352,0.904191616766467,0.16798384769713523,0.12256216652384201,0.6213117856821015,0.8711581709145427,0.44014872991897536,0
"Cedar Rapids, IA Metro Area",75295,278677,16300,"Cedar Rapids, IA","CEDAR RAPIDS, IA","Cedar Rapids, IA",3.3,0.0,5.9,4.3,3.0,3.3,IA,Midwest,16300,128088,1960833,7655147,6793,0.935521860738996,0.056823200353304876,0.007654938907699102,18.855881054026202,59.76474767347449,1126.9169733549243,0.000507463618762101,0.0005855349447255012,0.005301043032914871,0.059904128411716946,0.15348041971144838,0.05334613703079133,0.13228405471238525,0.06013053525701081,0.020626444319530323,0.05671101117981388,0.00962619449128724,0.07633033539441633,0.013834238960714508,0.058936043969770785,0.025825994628692773,0.14247236275060896,0.01457591655736681,0.08125663606270689,0.034242083567547314,2.3421397789020048e-05,15,6,20,738,262,368,830,258,140,494,302,564,52,360,77,848,117,631,705,6,0.002208155454143972,0.0008832621816575887,0.0029442072721919624,0.1086412483438834,0.03856911526571471,0.054173413808332106,0.12218460179596644,0.03798027381127631,0.020609450905343735,0.07272191962314146,0.04445752981009863,0.08302664507581334,0.007654938907699102,0.05299573089945532,0.011335197997939054,0.1248343883409392,0.01722361254232298,0.09288973943765641,0.10378330634476667,0.0008832621816575887,2.5937747703072467,88.963,71.447,42.086289,-91.631095,84636.30947697358,243.75890367701675,45.96288893593658,27.469604596001822,0.5382575526505596,0.21530302106022384,0.7176767368674128,26.48227159040753,9.401565252963108,13.205251958360396,29.78358457999763,9.258029905589625,5.0237371580718895,17.726615400625096,10.836918726697933,20.23848397966104,1.8659595158552733,12.91818126361343,2.7630554369395393,30.429493643178304,4.198408910674365,22.642701048166874,25.2981049745763,0.21530302106022384,-0.6200000000000004,32.0,0.3541666666666667,1.0206178318074537,0.9390550403680515,1.0870499540988003,1.0131483793708056,1.0679872130723773,1.4047381866630735,1.0195569170687222,1.2021788341831432,1.3791246748621298,0.21122019140948586,0.2912787361447739,0.904191616766467,0.18414666472362937,0.30351415679446264,0.719202055770515,0.8323963018490755,0.5179270691676855,1
"Amarillo, TX Metro Area",69595,278330,11100,"Amarillo, TX","AMARILLO, TX","Amarillo, TX",3.1,0.0,5.1,4.0,3.1,3.1,TX,South,11100,100424,1361621,5580889,6630,0.9475113122171945,0.04917043740573152,0.0030165912518853697,15.146907993966817,55.57325938022783,841.7630467571644,0.0007070023102047319,0.0026587269975304707,0.021070660399904406,0.0684198996255875,0.12022026607185533,0.0552059268700709,0.1454831514379033,0.03804867362383494,0.015076077431689636,0.0487532860670756,0.014418864016569744,0.03353779972914841,0.006741416394487373,0.03804867362383494,0.0069405719748267345,0.1792698956424759,0.013204014976499642,0.13495777901696807,0.05721739823149845,1.9915558033936112e-05,19,48,35,722,183,294,926,266,95,447,335,560,30,315,64,818,103,664,700,6,0.002865761689291101,0.007239819004524887,0.005279034690799397,0.10889894419306184,0.02760180995475113,0.044343891402714934,0.1396681749622926,0.04012066365007542,0.014328808446455505,0.067420814479638,0.05052790346907994,0.08446455505279035,0.004524886877828055,0.04751131221719457,0.009653092006033183,0.12337858220211162,0.015535444947209653,0.10015082956259427,0.10558069381598793,0.0009049773755656109,2.5760733474586166,91.82,78.38,35.247999,-101.90867,75795.03376170769,238.2064455861747,36.08091114863651,20.05133833938131,0.6826429059030646,1.7245715517551108,1.257500089821435,25.940430424316457,6.57492904106636,10.563000754500054,33.269859519275684,9.557000682642906,3.4132145295153236,16.06007257571947,12.036072288290878,20.12000143714296,1.0778572198469443,11.317500808392916,2.299428735673481,29.38957352782668,3.7006431214745086,23.856573132612365,25.1500017964287,0.21557144396938885,-0.49000000000000027,11.0,0.7916666666666666,1.0753330131934062,1.0489747864296635,1.0499003016295478,1.0072170855023241,1.0617348751745002,0.9544035919911874,0.8484804327195204,1.1775816247202,1.2494682074768928,0.16098842025486015,0.19429514090126082,0.9161676646706587,0.15573882137458364,0.2903579984732611,0.657432011604248,0.7431596701649176,0.4716526098937526,0
