metro_title,primary_state,region,population,median_income,unemployment_rate,recent_unemployment_change,opportunity_score,annual_payroll_per_employee,establishments_per_10k,industry_entropy,median_income_norm,inverse_unemployment_norm,annual_payroll_per_employee_norm,establishments_per_10k_norm,industry_entropy_norm,business_key,business_type,sector_code,sector_label,market_strength_probability,momentum_score,sector_employment_share,sector_establishments,sector_establishments_per_10k,sector_employment_share_norm,sector_establishments_per_10k_norm,category_fit_score,business_feasibility_score,whitespace_opportunity_score,business_feasibility_rank,business_feasibility_percentile,feasibility_band,entry_strategy,strategy_guidance,strength_1,strength_2,strength_3,risk_1,risk_2,factor_summary,recommendation_summary
"Bozeman, MT",MT,West,126984,103918,2.3,0.19999999999999973,0.5969988746212789,59.490801998244784,537.7055377055377,2.516047990277906,0.46346299592858275,0.9640718562874251,0.18228999585481426,1.0,0.4479703770308783,professional_services,Professional Services Firm,54,Professional Services,0.9424681724537607,68.0,0.07346587456963478,947,74.57632457632458,0.18912353640264867,0.821006340035467,0.441876657855776,79.22907180743653,59.35998201380058,7,98.44559585492227,High,Established Leader,"Best for immediate entry into a proven, already-validated market.",Business density,Low unemployment,Category location density,Payroll efficiency,Category demand footprint,"Business density, Low unemployment, and Category location density","Established Leader: strongest signals are business density and low unemployment, while the main watchout is payroll efficiency."
"Rochester, MN",MN,Midwest,230742,90584,2.5,0.10000000000000009,0.5502519701434465,73.27920223243598,230.30050879337097,2.5520779882662072,0.3459559017924811,0.9520958083832335,0.275740981872825,0.27162543815099754,0.5736989462018094,clinic,Health Clinic / Care Service,62,Health Care,0.948791301410116,71.99999999999999,0.19478824688115562,685,29.686836380026175,0.4004940246243737,0.45026644426506235,0.42040299248064916,79.0274808731276,60.709412585604234,6,98.70466321243524,High,White-Space Opportunity,Strong overall market with room for category expansion.,Low unemployment,Recent labor momentum,Economic diversity,Business density,Payroll efficiency,"Low unemployment, Recent labor momentum, and Economic diversity","White-Space Opportunity: strongest signals are low unemployment and recent labor momentum, while the main watchout is business density."
"Casper, WY",WY,West,80410,71381,3.3,0.2999999999999998,0.5698581884402105,59.15771153724448,381.91767193135183,2.674242952140709,0.17672770854997621,0.904191616766467,0.18003247275677678,0.6308716260231202,1.0,retail,Retail Store,44,Retail Trade,0.9,64.0,0.15065502183406113,350,43.526924511876636,0.4796949777295419,0.5986615871730431,0.5272816215069424,78.81844864520828,52.569287048024215,4,99.22279792746113,High,Established Leader,"Best for immediate entry into a proven, already-validated market.",Economic diversity,Low unemployment,Recent labor momentum,Affluent demand,Payroll efficiency,"Economic diversity, Low unemployment, and Recent labor momentum","Established Leader: strongest signals are economic diversity and low unemployment, while the main watchout is affluent demand."
"Casper, WY",WY,West,80410,71381,3.3,0.2999999999999998,0.5698581884402105,59.15771153724448,381.91767193135183,2.674242952140709,0.17672770854997621,0.904191616766467,0.18003247275677678,0.6308716260231202,1.0,clinic,Health Clinic / Care Service,62,Health Care,0.9,64.0,0.1822353015631922,339,42.158935455789084,0.35750643339183924,0.778995968314882,0.5261022473610564,78.78306742083169,52.623701364128756,7,98.44559585492227,High,Established Leader,"Best for immediate entry into a proven, already-validated market.",Economic diversity,Low unemployment,Category location density,Affluent demand,Payroll efficiency,"Economic diversity, Low unemployment, and Category location density","Established Leader: strongest signals are economic diversity and low unemployment, while the main watchout is affluent demand."
"San Jose-Sunnyvale-Santa Clara, CA",CA,West,1995484,164801,4.2,0.6000000000000001,0.7228693742998267,180.1413514796912,252.17942113291812,2.5559449797998663,1.0,0.8502994011976048,1.0,0.3234659797499566,0.5871930161343396,education,Education / Childcare Services,61,Educational Services,1.0,51.99999999999999,0.050428510339324856,1202,6.023601291716696,0.11097207905774654,0.563382272207807,0.29193615631777076,78.75808468953312,68.0140118283964,2,99.74093264248705,High,Established Leader,"Best for immediate entry into a proven, already-validated market.",Affluent demand,Payroll efficiency,Low unemployment,Category demand footprint,Business density,"Affluent demand, Payroll efficiency, and Low unemployment","Established Leader: strongest signals are affluent demand and payroll efficiency, while the main watchout is category demand footprint."
"Denver-Aurora-Centennial, CO",CO,West,3050512,108046,4.2,1.0,0.5249336115766559,76.83028356151745,300.0217668378292,2.565060878863883,0.49984137335424855,0.8502994011976048,0.2998084622183632,0.4368250477976033,0.6190034244057352,professional_services,Professional Services Firm,54,Professional Services,0.96,36.0,0.10270785367011473,15561,51.011108954824635,0.2797627019567106,0.5390274182356112,0.3834685884682708,78.70405765404811,55.664110358279416,8,98.18652849740933,High,Established Leader,"Best for immediate entry into a proven, already-validated market.",Low unemployment,Economic diversity,Category location density,Category demand footprint,Payroll efficiency,"Low unemployment, Economic diversity, and Category location density","Established Leader: strongest signals are low unemployment and economic diversity, while the main watchout is category demand footprint."
"Denver-Aurora-Centennial, CO",CO,West,3050512,108046,4.2,1.0,0.5249336115766559,76.83028356151745,300.0217668378292,2.565060878863883,0.49984137335424855,0.8502994011976048,0.2998084622183632,0.4368250477976033,0.6190034244057352,finance,Finance / Insurance Services,52,Finance & Insurance,0.96,36.0,0.056534817827166996,5880,19.275452776451953,0.201982222514082,0.649841180196221,0.3811258055869376,78.63377416760812,55.76573841326771,7,98.44559585492227,High,Established Leader,"Best for immediate entry into a proven, already-validated market.",Low unemployment,Category location density,Economic diversity,Category demand footprint,Payroll efficiency,"Low unemployment, Category location density, and Economic diversity","Established Leader: strongest signals are low unemployment and category location density, while the main watchout is category demand footprint."
"Cheyenne, WY",WY,West,101783,83258,3.4,0.3999999999999999,0.5203175875385251,56.61908988220107,356.1498482064785,2.5667045640718924,0.28139485697164107,0.8982035928143712,0.16282694544678444,0.5698165828384831,0.6247391502150333,finance,Finance / Insurance Services,52,Finance & Insurance,0.9142857142857143,60.0,0.043784626970039264,275,27.018264346698366,0.14565856480267098,1.0,0.4873951388816026,78.62185416644807,53.55689901363203,8,98.18652849740933,High,Established Leader,"Best for immediate entry into a proven, already-validated market.",Category location density,Low unemployment,Economic diversity,Category demand footprint,Payroll efficiency,"Category location density, Low unemployment, and Economic diversity","Established Leader: strongest signals are category location density and low unemployment, while the main watchout is category demand footprint."
"Billings, MT",MT,West,192531,77770,2.8,0.3999999999999999,0.5462445252046694,57.61572731423776,353.0340568531821,2.601407590632814,0.2330313552003102,0.934131736526946,0.1695816631184789,0.562433934708746,0.7458371829382696,clinic,Health Clinic / Care Service,62,Health Care,0.9,60.0,0.1947526255383742,748,38.850886350769485,0.40037203925091314,0.6918050791774009,0.5169452552215082,78.50835765664525,52.030566941077666,8,98.18652849740933,High,Established Leader,"Best for immediate entry into a proven, already-validated market.",Low unemployment,Economic diversity,Category location density,Payroll efficiency,Affluent demand,"Low unemployment, Economic diversity, and Category location density","Established Leader: strongest signals are low unemployment and economic diversity, while the main watchout is payroll efficiency."
"Portland-South Portland, ME",ME,Northeast,571534,93062,2.7,0.5,0.5210400040306454,63.04098724603065,335.36062596450955,2.5591300710583527,0.36779350335759736,0.9401197604790419,0.2063514030026498,0.520557985166022,0.5983075592641601,clinic,Health Clinic / Care Service,62,Health Care,0.9,55.99999999999999,0.18647895518503207,2307,40.36505264778648,0.3720388353586562,0.7317142526955904,0.5159090022934298,78.4772700688029,51.038956349620264,9,97.92746113989638,High,Established Leader,"Best for immediate entry into a proven, already-validated market.",Low unemployment,Category location density,Economic diversity,Payroll efficiency,Affluent demand,"Low unemployment, Category location density, and Economic diversity","Established Leader: strongest signals are low unemployment and category location density, while the main watchout is payroll efficiency."
"Sioux Falls, SD-MN",SD,Midwest,308711,82509,1.7,0.0,0.5709494288976584,58.57170785941374,297.0415696233694,2.6010140371322676,0.2747942259900946,1.0,0.1760608284344958,0.4297636804283467,0.744463857340751,finance,Finance / Insurance Services,52,Finance & Insurance,0.9133056922621753,75.99999999999999,0.07754479984509778,671,21.735539064043717,0.29479330659595676,0.7610954582144032,0.4813141672433353,78.37082347565232,57.359777591481276,9,97.92746113989638,High,Established Leader,"Best for immediate entry into a proven, already-validated market.",Low unemployment,Category location density,Recent labor momentum,Payroll efficiency,Affluent demand,"Low unemployment, Category location density, and Recent labor momentum","Established Leader: strongest signals are low unemployment and category location density, while the main watchout is payroll efficiency."
"San Francisco-Oakland-Fremont, CA",CA,West,4648486,135590,4.2,0.6000000000000001,0.577280763262014,129.83934435994925,286.6438664115585,2.550544475111097,0.7425753917196891,0.8502994011976048,0.6590777694160384,0.40512705510071534,0.5683476715539616,education,Education / Childcare Services,61,Educational Services,1.0,51.99999999999999,0.026057733157990752,2996,6.44510922480997,0.056032354945340083,0.6080531616839168,0.27684067764077075,78.30522032922312,66.33273804521158,3,99.48186528497409,High,Established Leader,"Best for immediate entry into a proven, already-validated market.",Low unemployment,Affluent demand,Payroll efficiency,Category demand footprint,Business density,"Low unemployment, Affluent demand, and Payroll efficiency","Established Leader: strongest signals are low unemployment and affluent demand, while the main watchout is category demand footprint."
"San Jose-Sunnyvale-Santa Clara, CA",CA,West,1995484,164801,4.2,0.6000000000000001,0.7228693742998267,180.1413514796912,252.17942113291812,2.5559449797998663,1.0,0.8502994011976048,1.0,0.3234659797499566,0.5871930161343396,clinic,Health Clinic / Care Service,62,Health Care,1.0,51.99999999999999,0.11092517916801266,6467,32.40817766516795,0.11330474887726667,0.5219933620843917,0.2767801941601167,78.30340582480349,68.76384445501047,10,97.66839378238342,High,White-Space Opportunity,Strong overall market with room for category expansion.,Affluent demand,Payroll efficiency,Low unemployment,Category demand footprint,Business density,"Affluent demand, Payroll efficiency, and Low unemployment","White-Space Opportunity: strongest signals are affluent demand and payroll efficiency, while the main watchout is category demand footprint."
"Denver-Aurora-Centennial, CO",CO,West,3050512,108046,4.2,1.0,0.5249336115766559,76.83028356151745,300.0217668378292,2.565060878863883,0.49984137335424855,0.8502994011976048,0.2998084622183632,0.4368250477976033,0.6190034244057352,technology,Technology / IT Services,51,Information,0.96,36.0,0.04651814685248195,2050,6.7201833659398815,0.2923097714419647,0.48134222448501474,0.3679227526591847,78.23768257977554,56.33847633091522,6,98.70466321243524,High,Established Leader,"Best for immediate entry into a proven, already-validated market.",Low unemployment,Economic diversity,Affluent demand,Category demand footprint,Payroll efficiency,"Low unemployment, Economic diversity, and Affluent demand","Established Leader: strongest signals are low unemployment and economic diversity, while the main watchout is category demand footprint."
"San Francisco-Oakland-Fremont, CA",CA,West,4648486,135590,4.2,0.6000000000000001,0.577280763262014,129.83934435994925,286.6438664115585,2.550544475111097,0.7425753917196891,0.8502994011976048,0.6590777694160384,0.40512705510071534,0.5683476715539616,restaurant,Restaurant / Food Service,72,Accommodation & Food,1.0,51.99999999999999,0.09221742866090032,13736,29.549405978634763,0.13334298409657439,0.4863870032627441,0.27456059176304226,78.23681775289127,66.44156054561249,2,99.74093264248705,High,White-Space Opportunity,Strong overall market with room for category expansion.,Low unemployment,Affluent demand,Payroll efficiency,Category demand footprint,Business density,"Low unemployment, Affluent demand, and Payroll efficiency","White-Space Opportunity: strongest signals are low unemployment and affluent demand, while the main watchout is category demand footprint."
"Boston-Cambridge-Newton, MA-NH",MA,Northeast,5025517,117825,3.7,0.5,0.546399359690854,94.16167854468651,266.25519324678436,2.5636748719406754,0.5860197049544389,0.8802395209580838,0.41727212172460026,0.35681753025127616,0.6141668804966165,professional_services,Professional Services Firm,54,Professional Services,0.96,55.99999999999999,0.12251240256195314,17803,35.42521097829338,0.3411493741639071,0.3525281823578323,0.3457008974414772,77.57102692324432,61.60560623628376,9,97.92746113989638,High,Established Leader,"Best for immediate entry into a proven, already-validated market.",Low unemployment,Economic diversity,Affluent demand,Category demand footprint,Category location density,"Low unemployment, Economic diversity, and Affluent demand","Established Leader: strongest signals are low unemployment and economic diversity, while the main watchout is category demand footprint."
"Boston-Cambridge-Newton, MA-NH",MA,Northeast,5025517,117825,3.7,0.5,0.546399359690854,94.16167854468651,266.25519324678436,2.5636748719406754,0.5860197049544389,0.8802395209580838,0.41727212172460026,0.35681753025127616,0.6141668804966165,technology,Technology / IT Services,51,Information,0.96,55.99999999999999,0.04933393096329796,2909,5.788459177433884,0.31127308707214224,0.39708044445857893,0.3455960300267169,77.5678809008015,61.61049691612668,7,98.44559585492227,High,Established Leader,"Best for immediate entry into a proven, already-validated market.",Low unemployment,Economic diversity,Affluent demand,Category demand footprint,Business density,"Low unemployment, Economic diversity, and Affluent demand","Established Leader: strongest signals are low unemployment and economic diversity, while the main watchout is category demand footprint."
"Billings, MT",MT,West,192531,77770,2.8,0.3999999999999999,0.5462445252046694,57.61572731423776,353.0340568531821,2.601407590632814,0.2330313552003102,0.934131736526946,0.1695816631184789,0.562433934708746,0.7458371829382696,retail,Retail Store,44,Retail Trade,0.9,60.0,0.14446323012180523,778,40.40907697981104,0.44374211318179874,0.5239831495460906,0.47583852772751545,77.27515583182546,53.89084919320727,5,98.96373056994818,High,Established Leader,"Best for immediate entry into a proven, already-validated market.",Low unemployment,Economic diversity,Recent labor momentum,Payroll efficiency,Affluent demand,"Low unemployment, Economic diversity, and Recent labor momentum","Established Leader: strongest signals are low unemployment and economic diversity, while the main watchout is payroll efficiency."
"Boulder, CO",CO,West,330262,102697,4.2,1.0,0.5172906358416307,82.81369385850056,393.3240881481975,2.4957124993069613,0.45270282179177607,0.8502994011976048,0.34036107038945823,0.6578983257606387,0.3770086138913022,finance,Finance / Insurance Services,52,Finance & Insurance,0.96,36.0,0.023819219516473603,711,21.528362330513353,0.05746186342899361,0.7517261535573501,0.3351675794803362,77.25502738441008,57.63725026606714,10,97.66839378238342,High,Established Leader,"Best for immediate entry into a proven, already-validated market.",Low unemployment,Category location density,Business density,Category demand footprint,Payroll efficiency,"Low unemployment, Category location density, and Business density","Established Leader: strongest signals are low unemployment and category location density, while the main watchout is category demand footprint."
"Bozeman, MT",MT,West,126984,103918,2.3,0.19999999999999973,0.5969988746212789,59.490801998244784,537.7055377055377,2.516047990277906,0.46346299592858275,0.9640718562874251,0.18228999585481426,1.0,0.4479703770308783,technology,Technology / IT Services,51,Information,0.9424681724537607,68.0,0.02756025113076352,112,8.82000882000882,0.1646350115503924,0.6712428760806114,0.36727815736248004,76.99111679263764,62.97543087906175,8,98.18652849740933,High,Established Leader,"Best for immediate entry into a proven, already-validated market.",Business density,Low unemployment,Recent labor momentum,Category demand footprint,Payroll efficiency,"Business density, Low unemployment, and Recent labor momentum","Established Leader: strongest signals are business density and low unemployment, while the main watchout is category demand footprint."
"Portland-South Portland, ME",ME,Northeast,571534,93062,2.7,0.5,0.5210400040306454,63.04098724603065,335.36062596450955,2.5591300710583527,0.36779350335759736,0.9401197604790419,0.2063514030026498,0.520557985166022,0.5983075592641601,retail,Retail Store,44,Retail Trade,0.9,55.99999999999999,0.13646594093059575,2392,41.85227825466201,0.39730556163056296,0.5585505923984658,0.4618035739377241,76.85410721813173,53.43866628127509,6,98.70466321243524,High,Established Leader,"Best for immediate entry into a proven, already-validated market.",Low unemployment,Economic diversity,Recent labor momentum,Payroll efficiency,Affluent demand,"Low unemployment, Economic diversity, and Recent labor momentum","Established Leader: strongest signals are low unemployment and economic diversity, while the main watchout is payroll efficiency."
"Boulder, CO",CO,West,330262,102697,4.2,1.0,0.5172906358416307,82.81369385850056,393.3240881481975,2.4957124993069613,0.45270282179177607,0.8502994011976048,0.34036107038945823,0.6578983257606387,0.3770086138913022,retail,Retail Store,44,Retail Trade,0.96,36.0,0.114334759646408,1139,34.487770315688756,0.26880004982256717,0.3821564803972765,0.3141426220524509,76.62427866157351,58.5473678506501,7,98.44559585492227,High,White-Space Opportunity,Strong overall market with room for category expansion.,Low unemployment,Business density,Affluent demand,Category demand footprint,Payroll efficiency,"Low unemployment, Business density, and Affluent demand","White-Space Opportunity: strongest signals are low unemployment and business density, while the main watchout is category demand footprint."
"Cheyenne, WY",WY,West,101783,83258,3.4,0.3999999999999999,0.5203175875385251,56.61908988220107,356.1498482064785,2.5667045640718924,0.28139485697164107,0.8982035928143712,0.16282694544678444,0.5698165828384831,0.6247391502150333,professional_services,Professional Services Firm,54,Professional Services,0.9142857142857143,60.0,0.08977462212898714,645,63.37011092225617,0.23967453587269752,0.6869139517294566,0.41857030221540115,76.55710906646203,56.682595462765065,10,97.66839378238342,High,Established Leader,"Best for immediate entry into a proven, already-validated market.",Low unemployment,Category location density,Economic diversity,Payroll efficiency,Category demand footprint,"Low unemployment, Category location density, and Economic diversity","Established Leader: strongest signals are low unemployment and category location density, while the main watchout is payroll efficiency."
"Trenton-Princeton, NJ",NJ,Northeast,392138,104148,4.4,0.3000000000000007,0.49621591821550415,86.38403492929604,246.92837725494599,2.523039126262402,0.4654898919576291,0.8383233532934131,0.36455908377893603,0.3110240011739956,0.4723663130088799,education,Education / Childcare Services,61,Educational Services,0.9142857142857143,63.99999999999997,0.11583057946510913,268,6.834328731211972,0.2584097913397817,0.6493021636299426,0.41476674025584614,76.44300220767536,57.24440055979903,4,99.22279792746113,High,Established Leader,"Best for immediate entry into a proven, already-validated market.",Low unemployment,Category location density,Recent labor momentum,Category demand footprint,Business density,"Low unemployment, Category location density, and Recent labor momentum","Established Leader: strongest signals are low unemployment and category location density, while the main watchout is category demand footprint."
"Cheyenne, WY",WY,West,101783,83258,3.4,0.3999999999999999,0.5203175875385251,56.61908988220107,356.1498482064785,2.5667045640718924,0.28139485697164107,0.8982035928143712,0.16282694544678444,0.5698165828384831,0.6247391502150333,technology,Technology / IT Services,51,Information,0.9142857142857143,60.0,0.026733365607014146,104,10.217816334751383,0.15906622837676343,0.7976555535440972,0.41450195844369697,76.4350587533109,56.867360270021244,9,97.92746113989638,High,Established Leader,"Best for immediate entry into a proven, already-validated market.",Low unemployment,Category location density,Economic diversity,Category demand footprint,Payroll efficiency,"Low unemployment, Category location density, and Economic diversity","Established Leader: strongest signals are low unemployment and category location density, while the main watchout is category demand footprint."
"Boulder, CO",CO,West,330262,102697,4.2,1.0,0.5172906358416307,82.81369385850056,393.3240881481975,2.4957124993069613,0.45270282179177607,0.8502994011976048,0.34036107038945823,0.6578983257606387,0.3770086138913022,restaurant,Restaurant / Food Service,72,Accommodation & Food,0.96,36.0,0.11224227692192032,929,28.12918228557933,0.2064283919844695,0.444986381990476,0.3018515879868721,76.25554763960616,59.079415835724966,3,99.48186528497409,High,Established Leader,"Best for immediate entry into a proven, already-validated market.",Low unemployment,Business density,Affluent demand,Category demand footprint,Payroll efficiency,"Low unemployment, Business density, and Affluent demand","Established Leader: strongest signals are low unemployment and business density, while the main watchout is category demand footprint."
"Salt Lake City-Murray, UT",UT,West,1300762,100548,3.2,0.5,0.542054426191682,70.06115935763601,283.82594202475167,2.5825863613477873,0.4337645628073391,0.9101796407185628,0.25393067214939746,0.398450181765795,0.6801595154342985,technology,Technology / IT Services,51,Information,0.96,55.99999999999999,0.03738363969523454,748,5.750475490520173,0.2307920784897166,0.39364533661142925,0.29593338173840167,76.07800145215205,63.85513459060842,10,97.66839378238342,High,Established Leader,"Best for immediate entry into a proven, already-validated market.",Low unemployment,Economic diversity,Recent labor momentum,Category demand footprint,Payroll efficiency,"Low unemployment, Economic diversity, and Recent labor momentum","Established Leader: strongest signals are low unemployment and economic diversity, while the main watchout is category demand footprint."
"Logan, UT-ID",UT,West,160053,81144,2.8,0.3999999999999999,0.4750507826844347,50.2022580154478,281.90661843264417,2.5348930945511072,0.26276503868727635,0.934131736526946,0.11933681933535162,0.39390247971487247,0.513731357559268,retail,Retail Store,44,Retail Trade,0.9086529340686337,60.0,0.14754846451569287,525,32.801634458585596,0.46165663928608003,0.3417702876344043,0.41370209862540974,76.01676834356665,55.99017042120364,8,98.18652849740933,High,White-Space Opportunity,Strong overall market with room for category expansion.,Low unemployment,Recent labor momentum,Economic diversity,Payroll efficiency,Affluent demand,"Low unemployment, Recent labor momentum, and Economic diversity","White-Space Opportunity: strongest signals are low unemployment and recent labor momentum, while the main watchout is payroll efficiency."
"Bozeman, MT",MT,West,126984,103918,2.3,0.19999999999999973,0.5969988746212789,59.490801998244784,537.7055377055377,2.516047990277906,0.46346299592858275,0.9640718562874251,0.18228999585481426,1.0,0.4479703770308783,education,Education / Childcare Services,61,Educational Services,0.9424681724537607,68.0,0.018463511780193075,102,8.032508032508032,0.038912489450681126,0.7762837242092891,0.33386098335412434,75.98860157238697,64.59500879349451,5,98.96373056994818,High,Established Leader,"Best for immediate entry into a proven, already-validated market.",Business density,Low unemployment,Category location density,Category demand footprint,Payroll efficiency,"Business density, Low unemployment, and Category location density","Established Leader: strongest signals are business density and low unemployment, while the main watchout is category demand footprint."
"Seattle-Tacoma-Bellevue, WA",WA,West,4145494,112388,4.2,0.20000000000000018,0.5179830091449329,96.52518174596057,267.0007482823519,2.5731787482229294,0.5381056453460704,0.8502994011976048,0.4332907824005566,0.35858407038982726,0.6473311556357189,construction,Construction / Trades,23,Construction,0.96,67.99999999999999,0.06911255327402764,13610,32.83082788203288,0.31872917057810696,0.2488923977090629,0.29079446143048937,75.92383384291468,66.17366905609641,2,99.74093264248705,High,Established Leader,"Best for immediate entry into a proven, already-validated market.",Low unemployment,Recent labor momentum,Economic diversity,Category location density,Category demand footprint,"Low unemployment, Recent labor momentum, and Economic diversity","Established Leader: strongest signals are low unemployment and recent labor momentum, while the main watchout is category location density."
"San Jose-Sunnyvale-Santa Clara, CA",CA,West,1995484,164801,4.2,0.6000000000000001,0.7228693742998267,180.1413514796912,252.17942113291812,2.5559449797998663,1.0,0.8502994011976048,1.0,0.3234659797499566,0.5871930161343396,restaurant,Restaurant / Food Service,72,Accommodation & Food,1.0,51.99999999999999,0.07475166980286248,5230,26.209180329183294,0.06959757671208451,0.3890168370325583,0.19736528084027405,75.92095842520821,72.69285222287913,4,99.22279792746113,High,White-Space Opportunity,Strong overall market with room for category expansion.,Affluent demand,Payroll efficiency,Low unemployment,Category demand footprint,Business density,"Affluent demand, Payroll efficiency, and Low unemployment","White-Space Opportunity: strongest signals are affluent demand and payroll efficiency, while the main watchout is category demand footprint."
"Denver-Aurora-Centennial, CO",CO,West,3050512,108046,4.2,1.0,0.5249336115766559,76.83028356151745,300.0217668378292,2.565060878863883,0.49984137335424855,0.8502994011976048,0.2998084622183632,0.4368250477976033,0.6190034244057352,construction,Construction / Trades,23,Construction,0.96,36.0,0.07212256652719017,9143,29.972017812091874,0.3371157981110212,0.22007206728842,0.29029830578198074,75.90894917345942,59.705762996072636,3,99.48186528497409,High,Established Leader,"Best for immediate entry into a proven, already-validated market.",Low unemployment,Economic diversity,Affluent demand,Category location density,Payroll efficiency,"Low unemployment, Economic diversity, and Affluent demand","Established Leader: strongest signals are low unemployment and economic diversity, while the main watchout is category location density."
"Bismarck, ND",ND,Midwest,138774,86769,2.3,0.2999999999999998,0.5705013293339585,57.17260204512803,299.76796806318185,2.5946366736677784,0.3123358654846044,0.9640718562874251,0.16657837828307684,0.43622368947911466,0.7222097127878274,retail,Retail Store,44,Retail Trade,0.9054413324071344,64.0,0.14268570945660441,483,34.804790522720396,0.43342087456838035,0.38974972333613545,0.4159524140754824,75.85946569076387,57.940063067300684,9,97.92746113989638,High,White-Space Opportunity,Strong overall market with room for category expansion.,Low unemployment,Economic diversity,Recent labor momentum,Payroll efficiency,Affluent demand,"Low unemployment, Economic diversity, and Recent labor momentum","White-Space Opportunity: strongest signals are low unemployment and economic diversity, while the main watchout is payroll efficiency."
"San Francisco-Oakland-Fremont, CA",CA,West,4648486,135590,4.2,0.6000000000000001,0.577280763262014,129.83934435994925,286.6438664115585,2.550544475111097,0.7425753917196891,0.8502994011976048,0.6590777694160384,0.40512705510071534,0.5683476715539616,construction,Construction / Trades,23,Construction,1.0,51.99999999999999,0.05273432248280461,10836,23.310815607490266,0.21868295686462016,0.1529189357971436,0.19237734843762955,75.7713204531289,70.36395053850023,4,99.22279792746113,High,White-Space Opportunity,Strong overall market with room for category expansion.,Low unemployment,Affluent demand,Payroll efficiency,Category location density,Category demand footprint,"Low unemployment, Affluent demand, and Payroll efficiency","White-Space Opportunity: strongest signals are low unemployment and affluent demand, while the main watchout is category location density."
"Salt Lake City-Murray, UT",UT,West,1300762,100548,3.2,0.5,0.542054426191682,70.06115935763601,283.82594202475167,2.5825863613477873,0.4337645628073391,0.9101796407185628,0.25393067214939746,0.398450181765795,0.6801595154342985,construction,Construction / Trades,23,Construction,0.96,55.99999999999999,0.0674024438312968,4290,32.980668254453924,0.30828298887742,0.2504029734163941,0.2851309826930096,75.75392948079028,64.35836060294027,5,98.96373056994818,High,Established Leader,"Best for immediate entry into a proven, already-validated market.",Low unemployment,Economic diversity,Recent labor momentum,Category location density,Payroll efficiency,"Low unemployment, Economic diversity, and Recent labor momentum","Established Leader: strongest signals are low unemployment and economic diversity, while the main watchout is category location density."
"Austin-Round Rock-San Marcos, TX",TX,South,2550637,99897,3.5,0.0,0.5337636515578335,78.46639456278479,259.85665541588236,2.5453971393049013,0.42802756578599505,0.8922155688622754,0.3108972168023946,0.341656645585368,0.550385773077991,restaurant,Restaurant / Food Service,72,Accommodation & Food,0.96,75.99999999999999,0.12866361357537975,5951,23.331426620095296,0.2663619341386308,0.3051280862622481,0.2818683949880777,75.65605184964232,68.5269693298593,5,98.96373056994818,High,White-Space Opportunity,Strong overall market with room for category expansion.,Low unemployment,Recent labor momentum,Economic diversity,Category demand footprint,Category location density,"Low unemployment, Recent labor momentum, and Economic diversity","White-Space Opportunity: strongest signals are low unemployment and recent labor momentum, while the main watchout is category demand footprint."
"Boston-Cambridge-Newton, MA-NH",MA,Northeast,5025517,117825,3.7,0.5,0.546399359690854,94.16167854468651,266.25519324678436,2.5636748719406754,0.5860197049544389,0.8802395209580838,0.41727212172460026,0.35681753025127616,0.6141668804966165,education,Education / Childcare Services,61,Educational Services,0.96,55.99999999999999,0.06979070024133908,2589,5.151708769465908,0.15462080488678687,0.4709801809572662,0.2811645553149786,75.63493665944935,64.61537422089033,6,98.70466321243524,High,Established Leader,"Best for immediate entry into a proven, already-validated market.",Low unemployment,Economic diversity,Affluent demand,Category demand footprint,Business density,"Low unemployment, Economic diversity, and Affluent demand","Established Leader: strongest signals are low unemployment and economic diversity, while the main watchout is category demand footprint."
"Dubuque, IA",IA,Midwest,99242,80512,3.3,0.2999999999999998,0.5555408998364277,55.4356158063772,282.5416658269684,2.598351713371267,0.2571954809031144,0.904191616766467,0.1548059410203067,0.395407179781853,0.7351735388331267,retail,Retail Store,44,Retail Trade,0.9095382726423052,64.0,0.12462718363868769,387,38.99558654601882,0.3285633853575659,0.49012733841015804,0.3931889665786028,75.46334808231944,58.93814464034557,10,97.66839378238342,High,White-Space Opportunity,Strong overall market with room for category expansion.,Low unemployment,Economic diversity,Recent labor momentum,Payroll efficiency,Affluent demand,"Low unemployment, Economic diversity, and Recent labor momentum","White-Space Opportunity: strongest signals are low unemployment and economic diversity, while the main watchout is payroll efficiency."
"Austin-Round Rock-San Marcos, TX",TX,South,2550637,99897,3.5,0.0,0.5337636515578335,78.46639456278479,259.85665541588236,2.5453971393049013,0.42802756578599505,0.8922155688622754,0.3108972168023946,0.341656645585368,0.550385773077991,construction,Construction / Trades,23,Construction,0.96,75.99999999999999,0.0741091205024165,6153,24.123385648369407,0.3492506377095313,0.16111064370886766,0.27399464010926583,75.41983920327797,68.91660337990555,6,98.70466321243524,High,Established Leader,"Best for immediate entry into a proven, already-validated market.",Low unemployment,Recent labor momentum,Economic diversity,Category location density,Payroll efficiency,"Low unemployment, Recent labor momentum, and Economic diversity","Established Leader: strongest signals are low unemployment and recent labor momentum, while the main watchout is category location density."
